Symbol,Description,Price,Price - Currency,Price Change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month,Simple Moving Average (50) 1 day,Simple Moving Average (200) 1 day,"Earnings per share basic, Annual","Earnings per share basic, Annual - Currency","Earnings per share diluted, Annual","Earnings per share diluted, Annual - Currency","EBITDA, Annual","EBITDA, Annual - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Debt to revenue ratio, Annual","Debt to equity ratio, Annual",Market capitalization,Market capitalization - Currency,"Dividends per share, Annual","Dividends per share, Annual - Currency",Beta 5 years,Sector,Index,Analyst Rating,Country or region of registration,"Fiscal period end date, Annual",Industry,Volatility 1 day
001215,Zhengzhou Qianweiyangchu Food Co. Ltd. Class A,38.84,CNY,1.9155077407504697,1.145833333333346,2.751322751322768,-4.803921568627436,-4.9902152641878645,0.9617884065505707,53.033884948778585,106.0477453580902,106.0477453580902,106.0477453580902,2.7522340541861974,4.3363725413345335,40.30440000000001,36.27690000000006,0.1191552,USD,0.1191552,USD,27550436.6976,USD,56013287.9204352,USD,11462581.4685696,USD,-26959424.1664,USD,0.04471723596386149,0.0456792899615495,539866003.8654001,USD,0,USD,1.5006024,Consumer non-durables,,Strong buy,China,2024-12-31,Food: specialty/candy,2.822053828063753
603949,"Xuelong Group Co., Ltd. Class A",18.37,CNY,4.553215708594198,7.678780773739756,2.62569832402236,0.9340659340659435,-9.950980392156852,-1.764705882352932,-0.5952380952380921,12.561274509803924,69.3089274099725,69.3089274099725,3.5861669202034685,7.363357248192404,19.81999999999997,19.469049999999978,0.039362304,USD,0.039362304,USD,10071720.6528,USD,14205729.321395198,USD,8273712.233971201,USD,-428888.8704,USD,0.02154895322942568,0.00754386708461554,539845483.9734,USD,0.013696,USD,1.1179562,Producer manufacturing,SSE Composite,No rating,China,2024-12-31,Auto parts: OEM,4.699886749716865
CREI,Custodian Property Income REIT plc,86.3,GBX,3.7259615384615317,7.262264315099997,3.975903614457828,0.5827505827505828,11.441115702479339,4.987834549878339,24.71098265895953,-8.870113269380568,-20.78935291418082,-18.06279094236659,3.6115911816663404,4.22989980768222,85.1400000000002,81.60249999999995,0.11184390000000001,USD,0.11184390000000001,USD,44107308,USD,46280902.5,USD,49277182.5,USD,21937419,USD,3.617517761526762,0.410021111494193,539816849.1035,USD,0.07749,USD,0.76115584,Finance,FTSE All-Share,No rating,United Kingdom,2025-03-31,Real estate investment trusts,5.618932038834946
300955,"Jahen Household Products Co., Ltd. Class A",37.08,CNY,0.9528995371630858,-3.6883116883116926,9.283819628647212,-4.727646454265168,2.4875621890547226,-25.557117044770134,175.0741839762611,-15.842035500634696,-38.2,-38.2,5.98389717045708,6.413788479257947,36.282399999999996,30.969749999999998,-0.032199296,USD,-0.032199296,USD,8148102.3872,USD,20499567.0546816,USD,-3245546.9887359994,USD,-27446037.568,USD,0.673644535955216,0.661896670432529,539807596.8228,USD,0.0383488,USD,1.3718578,Producer manufacturing,,No rating,China,2024-12-31,Miscellaneous manufacturing,4.781309426786213
KFRC,"Kforce, Inc.",29.61,USD,-0.06749915626054531,-0.9698996655518367,8.940397350993377,-8.892307692307694,0.27091093802911714,-5.6104558495377805,-34.93737640079103,-45.71952337305225,55.92417061611375,3224.6315789473683,2.773780017360764,3.9096236463057177,29.35239999999996,32.03780000000005,1.9703,USD,1.9591,USD,55625000,USD,355825000,USD,34825000,USD,46805000,USD,0.06241201137390547,0.665682206688443,539720323,USD,1.56,USD,0.50141966,Commercial services,"Russell 2000, Russell 3000, Mini-Russell 2000",Neutral,United States,2025-12-31,Personnel services,2.0435967302452367
MHRIL,Mahindra Holidays & Resorts India Limited,254.98,INR,2.4180591259640027,10.692424571304535,-6.754434083013348,-15.848184818481851,-25.84557219717901,-18.065552699228792,-13.389945652173909,78.72429906124475,43.78585814454646,55.055560545827426,4.131573284392675,3.4644403765035876,276.5555999999995,320.80439999999936,0.074061958,USD,0.074061958,USD,62133067.922000006,USD,98507997.69600001,USD,14930160.528,USD,33776465.568,USD,1.1563336659934418,4.01115626315348,539675435.15028,USD,0,USD,0.88510877,Consumer services,,Strong buy,India,2025-03-31,Other consumer services,4.425095419847316
300582,"Inventronics (Hangzhou), Inc. Class A",13.5,CNY,6.048703849175173,-4.1193181818181825,-17.53207086133171,-25.41436464088398,-19.25837320574162,-15.307402760351314,31.578947368421055,-1.411788015486373,70.45488980785818,70.45488980785818,4.559567337146397,4.987631088968584,16.13040000000001,15.156449999999982,0.004163584,USD,0.004163584,USD,25043718.08,USD,97629988.7314816,USD,1242478.2737023998,USD,54068410.0224,USD,0.3726115722048708,0.6703701175621081,539395361.6112001,USD,0.00520448,USD,1.0737667,Electronic technology,,No rating,China,2024-12-31,Electronic production equipment,6.235565819861422
688722,Beijing Tongyizhong New Material Technology Corporation Class A,17.03,CNY,3.4629404617253967,1.248513674197389,-7.945945945945939,-13.597158802638255,-10.88435374149659,-12.756147540983598,13.609072715143434,14.448924731182796,14.448924731182796,14.448924731182796,3.09251496339861,3.429320944872799,19.0334,19.62440000000001,0.069664408,USD,0.069664408,USD,32893559.18,USD,36632910.8990096,USD,15650451.000220798,USD,2437049.1272,USD,0.29804330923918343,0.202553471592541,539170399.5012001,USD,0.014296000000000001,USD,1.0778975,Process industries,SSE Composite,Strong buy,China,2025-12-31,Textiles,3.54141656662665
KID,Kid ASA,130.6,NOK,2.190923317683879,2.0312499999999956,4.479999999999995,-1.804511278195493,-7.507082152974502,-3.2592592592592635,-11.75675675675676,24.618320610687018,348.7972508591065,321.2903225806452,2.4261294261294326,2.203296489642669,122.85999999999991,137.341,0.559113026,USD,0.559113026,USD,94083688.22,USD,109265447.72,USD,22725354.24,USD,19106217.07,USD,0.5337313151322743,1.45012546208827,539054220.8089501,USD,,,0.5780997,Retail trade,"Oslo Børs Benchmark, STOXX Europe Total Market",Buy,Norway,2025-12-31,Specialty stores,3.846153846153857
UPGDCL,United Power Generation & Distribution Co. Ltd.,118.3,BDT,3.1386224934611984,1.894918173987944,4.59770114942529,0.08460236886632344,-19.249146757679185,1.894918173987944,1.9827586206896528,-53.843152555598905,22.614380398506533,112.08534285009901,2.0940449334724596,1.9704848541599733,120.66400000000016,127.85650000000054,0.1676328058,USD,0.1676328058,USD,135074222.60764,USD,107440015.35348399,USD,97175947.023924,USD,84515617.19433999,USD,0.28697274816670953,0.261853243923191,538976399.2108439,USD,0.052740999999999996,USD,0.82806015,Utilities,DSE Broad,No rating,Bangladesh,2025-06-30,Electric utilities,3.2478632478632457
003028,Genbyte Technology Inc. Class A,27,CNY,4.691740984877863,0.9345794392523364,-10.596026490066224,-11.966090642321491,-16.640938561284347,-8.752957080094626,-10.000026999991897,-19.84473928374232,34.48271827587416,34.48271827587416,3.260161326487628,3.6773157291045218,30.00199999999999,31.138549999999995,0.073252704,USD,0.073252704,USD,14206504.1808,USD,29457864.133635197,USD,10494825.490607198,USD,14225686.5536,USD,0.39391083220009776,0.307788165649791,538864635.177,USD,0.050036,USD,1.9426115,Producer manufacturing,,No rating,China,2025-12-31,Industrial machinery,4.63423975488319
4770,Allied Supreme Corp,228.5,TWD,6.279069767441861,5.299539170506913,3.8636363636363638,-4.98960498960499,-25.081967213114755,-1.9313304721030042,2.696629213483146,-13.773584905660377,-13.773584905660377,-13.773584905660377,3.4727111288880357,5.052065387469825,236.4,254.1225,0.325067611,USD,0.32374521349999996,USD,38227930.66,USD,48257407.544999994,USD,25997474.494999997,USD,45319072.165,USD,0.1021909810664264,0.058670322388237404,538765907.745482,USD,0.19118999999999997,USD,1.0398588,Process industries,,Buy,Taiwan,2025-12-31,Chemicals: specialty,7.798165137614679
002729,Hollyland (China) Electronics Technology Corp Ltd Class A,21.02,CNY,4.110946012877654,8.686659772492243,16.132596685082863,29.67304133251079,46.07366226546212,30.640149160969546,75.45909849749582,31.68715188325983,-19.890203082527417,303.91493881899265,4.321929569571695,6.263478135678783,18.97779999999999,16.196950000000015,0.027474176,USD,0.027474176,USD,7015586.9952,USD,15798795.350144,USD,5026811.5764224,USD,-1639261.9136,USD,0.048596712460616726,0.0347250980000124,538608948.1956,USD,0.00383488,USD,0.791677,Electronic technology,,No rating,China,2024-12-31,Electronic production equipment,4.426955238563693
000710,Berry Genomics Co. Ltd. Class A,10.69,CNY,2.003816793893121,1.327014218009467,-7.285342584562011,-8.240343347639492,-19.563581640331073,-5.648720211827013,-6.637554585152836,-67.84962406015038,-61.40794363148218,656.5206560569775,4.198121488008471,3.9992074262580193,11.683399999999995,12.955150000000005,-0.074547328,USD,-0.074547328,USD,-2926380.4928,USD,60280005.495808,USD,-26355007.323020797,USD,4275277.6192,USD,0.17762910502637339,0.113326564433941,538518184.6338,USD,0,USD,1.4292408,Health technology,,No rating,China,2024-12-31,Biotechnology,2.099236641221363
300314,"Ningbo David Medical Device Co., Ltd. Class A",12.99,CNY,1.3260530421216843,1.4051522248243538,-8.002832861189795,-2.1100226073850745,-4.835164835164836,2.202989771833197,20.612813370473543,-21.320411871592977,-51.202105514571535,67.01445272873843,2.6335834136898946,3.6365126725748427,13.727199999999955,13.65854999999998,0.043216808,USD,0.043216808,USD,14244575.8584,USD,42569527.8278704,USD,12445142.5828824,USD,7058980.237600001,USD,0.010346278967465953,0.00487128756669485,538316915.1696,USD,0.0114368,USD,1.1316514,Health technology,,No rating,China,2025-12-31,Medical specialties,2.0962732919254625
CCL,Cuscal Limited,4.17,AUD,3.4739454094292723,3.731343283582099,2.962962962962966,-3.023255813953486,7.751937984496119,-5.869074492099318,73.02904564315351,66.8,66.8,66.8,2.649695094610357,3.974362669903537,4.040599999999999,3.8189000000000015,0.098505484,USD,0.098505484,USD,36824480,USD,181557838,USD,18872546,USD,23015300.000000004,USD,0.5442688738399799,0.576514346439958,538227843.13389,USD,0.0361669,USD,1.3557591,Commercial services,All Ordinaries,Strong buy,Australia,2025-06-30,Miscellaneous commercial services,4.842615012106542
301616,"Zhejiang Huaye Plastics Machinery Co., Ltd. Class A",48.07,CNY,4.182921543129605,2.3201362281822124,-4.79302832244009,-6.678314890312556,-7.379576107899804,-6.533151856892863,4.933420650512984,-15.888013998250216,-15.888013998250216,-15.888013998250216,2.486790635566172,3.9295796841897044,50.69640000000002,50.310249999999996,0.159106432,USD,0.159106432,USD,22546019.648,USD,29820002.747648,USD,12728834.797132801,USD,8193316.992,USD,0.26360525084634134,0.253879947084975,538176952.8558,USD,,,3.138744,Producer manufacturing,,No rating,China,2024-12-31,Metal fabrication,4.2235494880546005
2285,Arabian Mills for Food Products Company,40.76,SAR,3.3468559837728202,1.4435042309606727,4.5128205128205074,9.100642398286935,-2.9985721085197645,4.620123203285414,-10.022075055187637,-43.85674931129476,-43.85674931129476,-43.85674931129476,1.706289454496251,1.8991969288164692,38.87439999999999,40.78780000000002,1.22965766,USD,1.22965766,USD,103520777.052,USD,123218084.46859999,USD,63099476.734799996,USD,85162778.536,USD,0.9595247710159339,0.770889044659933,538165616.67616,USD,,,0.69913065,Process industries,"Tadawul All Shares, Tadawul Food & Beverages",Buy,Saudi Arabia,2025-12-31,Agricultural commodities/Milling,3.627204030226712
300423,"Sunfly Intelligent Technology Co., Ltd. Class A",8.29,CNY,4.408060453400488,-1.1918951132300526,-25.24797114517584,-7.270693512304254,12.02702702702701,-2.240566037735864,21.911764705882344,-31.146179401993358,-16.885989734968586,98.86247784086682,3.5716761505847163,5.787965589326094,9.31479999999999,7.995999999999996,-0.033021056,USD,-0.033021056,USD,6884009.5232,USD,29467802.311884798,USD,-16430808.13792,USD,-18647071.1296,USD,0.14558569402506719,0.15607227634173002,538041439.3374001,USD,0,USD,1.7387327,Producer manufacturing,,No rating,China,2024-12-31,Electrical products,4.4389642416769455
E7,E7 Group PJSC,1.03,AED,4.040404040404044,4.145601617795757,4.145601617795757,-0.9615384615384623,-2.8301886792452855,-2.8301886792452855,1.980198019801982,-14.16666666666666,-14.16666666666666,-14.16666666666666,2.134754998301477,3.221513846676841,1.0278400000000005,1.123259999999999,0.014110572000000002,USD,0.014110572000000002,USD,41241205.32,USD,58339466.64,USD,28431035.36,USD,56162251.6,USD,0.015468182255474399,0.00914185044838891,538001778.81458,USD,0.027188000000000004,USD,0.3793219,Finance,FTSE ADX General,Strong buy,United Arab Emirates,2025-12-31,Financial conglomerates,4.0000000000000036
600293,Hubei Sanxia New Building Materials Co. Ltd. Class A,3.25,CNY,2.201257861635215,-2.4024024024024047,-7.407407407407402,1.5624999999999944,8.333333333333334,2.84810126582278,22.18045112781954,45.73991031390135,-60.55821413418848,202.39731285095533,3.752958726779412,5.1722648522607955,3.4898000000000047,3.2457999999999787,0.001479168,USD,0.001479168,USD,29374134.4256,USD,15404243.881587202,USD,1720718.818816,USD,-5023631.168,USD,0.43890873499410665,0.435675182795101,537894288.792,USD,0,USD,0.8617247,Process industries,SSE Composite,No rating,China,2024-12-31,Industrial specialties,2.839116719242898
FAIT,Faisal Islamic Bank of Egypt,34.51,EGP,2.6472337894110667,4.0397949954778305,0.935946183094473,8.830022075055178,22.332506203473937,7.608356719675702,9.077470974059054,336.57289528286253,660.6930541057714,4592.163547093992,2.013712084038001,1.9883528938151793,33.49739999999999,30.93607446724999,0.36528404699999995,USD,0.36528404699999995,USD,,,,,232994340.79999998,USD,270190123.40999997,USD,0.5338491142869574,0.40977914624200107,537877024.17408,USD,0.0559803135,USD,0.7283147,Finance,,Strong sell,Egypt,2024-12-31,Regional banks,2.9149315883402855
PPC,PPC Limited,627,ZAC,5.733558178752108,5.378151260504202,6.091370558375634,13.176895306859207,19.65648854961832,11.764705882352942,54.433497536945815,111.11111111111111,-25.49272835171615,-7.596373887177385,3.662138878375657,3.819478703883924,611.6999999999997,549.8499999999991,0.017208499999999998,USD,0.01717598,USD,83901600,USD,103142600,USD,25257200,USD,56205400,USD,0.06514030999898693,0.11157383307305199,537843255.2154,USD,0.0095392,USD,1.1810383,Non-energy minerals,,Neutral,South Africa,2025-03-31,Construction materials,6.343906510851419
2329,Tohokushinsha Film Corporation,625,JPY,0.8064516129032258,0.8064516129032258,-2.950310559006211,-4.141104294478527,-0.3189792663476874,-4.434250764525994,19.961612284069098,172.92603711817682,201.93266908242754,20.96786290334677,1.2657920425120694,1.5783729658296817,639.1199999999997,638.3449999999997,0.4129833642,USD,0.4129833642,USD,24130920,USD,79725360,USD,55747758,USD,-1353198,USD,0.009609070612441447,0.00517279979261668,537747358.93164,USD,0.176804537778,USD,0.21993867,Consumer services,,No rating,Japan,2025-03-31,Movies/Entertainment,0.8064516129032258
499790,"GS P&L Co.,Ltd.",43650,KRW,6.985294117647059,1.1587485515643106,2.5851938895417157,3.4360189573459716,-5.314533622559653,3.5587188612099645,149.57118353344768,45.01661129568107,45.01661129568107,45.01661129568107,6.35694738380569,7.199291125084829,50026,45779.5,0.675581967,USD,0.675581967,USD,99294617.4285,USD,78241520.09495999,USD,13366132.41669,USD,-74457485.08229999,USD,1.331461037828327,0.7502154025830831,537603478.25346,USD,0.2415,USD,0.18422148,Consumer services,"KOSPI Composite, KOSPI Financial Companies",Strong buy,South Korea,2025-12-31,Hotels/Resorts/Cruise lines,9.842041312272174
UNTY,"Unity Bancorp, Inc.",53.67,USD,0.20537714712471886,3.0529953917050756,5.359246171967028,1.676612674055139,10.888429752066124,4.152920628759946,41.08832807570979,157.0402298850575,417.75483290902594,1012.5598827531452,2.9688183123220186,2.469699251567974,52.586700000000086,50.951675,5.776,USD,5.6687,USD,,,,,57951000,USD,44342000,USD,1.4388265828764322,0.784319114894208,537581621,USD,0.58,USD,0.65164983,Finance,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, NASDAQ Bank, Russell 3000, Mini-Russell 2000",Strong buy,United States,2025-12-31,Regional banks,4.443801812222865
688448,"Nanjing CIGU Technology Corp., Ltd. Class A",54.87,CNY,6.440349175557712,3.0035667354983935,-11.940298507462693,5.763299922898987,37.24362181090545,13.204043738394882,134.08703071672352,82.23181061999964,82.23181061999964,82.23181061999964,3.9401999840740514,6.137926230116037,59.566399999999994,46.326649999999994,0.0200144,USD,,,,,,,1427398.416,USD,,,,,537385676.8644,USD,,,1.1454077,Producer manufacturing,SSE Composite,No rating,China,2025-12-31,Electrical products,6.629515757109921
301173,"Shanghai Mobitech Technology Co., Ltd. Class A",42.9,CNY,2.24022878932316,0.04664179104476684,-3.4653465346534635,-6.840390879478825,-10.625000000000002,-5.277103113270039,-5.714285714285717,-46.375,-46.375,-46.375,2.4894027071424096,2.998504662064562,45.38740000000001,47.046949999999995,0.281645496,USD,0.281645496,USD,44480498.6312,USD,54494848.9771736,USD,24737746.817172803,USD,43554087.8096,USD,0.03298253111956179,0.0490067147612352,537352741.5192001,USD,0.08491823999999999,USD,1.9384533,Producer manufacturing,,No rating,China,2025-12-31,Auto parts: OEM,2.4201127819548898
POWERICA,Powerica Limited,404.1,INR,2.3037974683544364,10.409836065573776,10.409836065573776,10.409836065573776,10.409836065573776,10.409836065573776,10.409836065573776,10.409836065573776,10.409836065573776,10.409836065573776,5.745422613334308,5.745422613334308,,,0.17938112820000002,USD,0.17938112820000002,USD,38140328.6,USD,69405732.2,USD,19521276.400000002,USD,-11263175,USD,0.11802147152204105,0.287566271725601,537253388.480016,USD,,,,Producer manufacturing,,No rating,India,2025-03-31,Electrical products,3.176216490916021
000526,"Xueda (Xiamen) Education Technology Group Co., Ltd. Class A",32.21,CNY,6.549784981806154,3.635778635778644,-7.866132723112128,-16.576016576016574,-26.944885461555913,-17.894468518990557,-34.73150962512665,-16.96313696924111,-38.542262926922334,967.9708222811671,3.2046481641045323,3.2443463321258648,35.619400000000134,42.64660000000001,0.208055936,USD,0.20497433599999998,USD,73707637.1968,USD,128014068.8719104,USD,24609699.2467968,USD,73809488.8704,USD,0.4712073967043234,1.58411217117665,537106963.689,USD,0,USD,0.97236115,Finance,,Strong buy,China,2024-12-31,Real estate development,6.821148825065274
300970,"Jiangsu Chinagreen Biological Technology Co., Ltd. Class A",29.45,CNY,-1.9640479360852194,23.3249581239531,18.749999999999996,52.19638242894055,100.7498295841854,44.504416094210015,139.62571196094387,-41.1,-41.1,-41.1,9.872672874716947,6.670330525512047,24.141200000000005,18.17859999999999,-0.0561536,USD,-0.0561536,USD,16732066.2784,USD,7519766.237209586,USD,-6514574.312217601,USD,-17862098.5856,USD,0.5485859027750027,0.379483397376081,537007277.6046001,USD,0,USD,1.2878892,Process industries,,No rating,China,2024-12-31,Agricultural commodities/Milling,10.849539406345968
